SAP SYSTEM,AS INSTANCE,DATE,TIME,CL.,EVENT,USER,GROUP,TERMINAL NAME,PEER,SOURCE TA,ABAP SOURCE,AUDIT LOG MSG. TEXT,NOTE,FIRST VARIABLE VALUE FOR EVENT,VARIABLE 2,VARIABLE DATA FOR MESSAGE,SYSAID#,COMMENT / REVIEW,DATETIME
S4P,vhcnss4pci_S4P_00,2025-02-20,11:20:54,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZINTEROP_0001 started,,R3TR IWSG ZINTEROP_0001,,,,,2025-02-20 11:20:54
S4P,vhcnss4pci_S4P_00,2025-02-20,11:20:54,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV /UI2/INTEROP                       0001 started,,R3TR IWSV /UI2/INTEROP                       0001,,,,,2025-02-20 11:20:54
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:20:57,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZESH_SEARCH_SRV_0001 started,,R3TR IWSG ZESH_SEARCH_SRV_0001,,,,,2025-02-20 11:20:57
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:20:57,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV ESH_SEARCH_SRV                     0001 started,,R3TR IWSV ESH_SEARCH_SRV                     0001,,,,,2025-02-20 11:20:57
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:00,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started,,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001,,,,,2025-02-20 11:21:00
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:00,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started,,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,,,,,2025-02-20 11:21:00
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:00,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started,,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,,,,,2025-02-20 11:21:00
S4P,vhcnss4pci_S4P_00,2025-02-20,11:21:23,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started,,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001,,,,,2025-02-20 11:21:23
S4P,vhcnss4pci_S4P_00,2025-02-20,11:21:23,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started,,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,,,,,2025-02-20 11:21:23
S4P,vhcnss4pci_S4P_00,2025-02-20,11:21:23,200,FU9,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.,,/SIHTTP/HTTP_DOWNLOAD,,,,,2025-02-20 11:21:23
S4P,vhcnss4pci_S4P_00,2025-02-20,11:21:23,200,FU9,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.,,/SIHTTP/HTTP_DOWNLOAD,,,,,2025-02-20 11:21:23
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:55,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:55
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:56,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:21:56
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:56,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:56
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:56,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:21:56
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:21:56,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:56
S4P,vhcnss4pci_S4P_00,2025-02-20,11:21:56,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:21:56
S4P,vhcnss4pci_S4P_00,2025-02-20,11:21:56,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:56
S4P,vhcnss4pci_S4P_00,2025-02-20,11:21:56,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:21:56
S4P,vhcnss4pci_S4P_00,2025-02-20,11:21:56,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:21:56
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:23:36,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started,,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001,,,,,2025-02-20 11:23:36
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:23:36,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started,,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,,,,,2025-02-20 11:23:36
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:23:36,200,CUI,FF_STP,,172.30.254.29,10.155.152.27,S000,SAPMHTTP,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started,,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,,,,,2025-02-20 11:23:36
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:27:57,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started,,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001,,,,,2025-02-20 11:27:57
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:27:57,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started,,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,,,,,2025-02-20 11:27:57
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:27:57,200,FU9,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.,,/SIHTTP/HTTP_DOWNLOAD,,,,,2025-02-20 11:27:57
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:27:57,200,FU9,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Virus scan profile /SIHTTP/HTTP_DOWNLOAD not active. Scan was not executed.,,/SIHTTP/HTTP_DOWNLOAD,,,,,2025-02-20 11:27:57
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:27:59,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:27:59
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:27:59,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:27:59
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:27:59,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:27:59
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:27:59,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:27:59
S4P,vhcnss4pci_S4P_00,2025-02-20,11:27:59,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:27:59
S4P,vhcnss4pci_S4P_00,2025-02-20,11:27:59,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:27:59
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:28:00,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:28:00
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:28:00,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:28:00
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:28:00,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001 started,,R3TR IWSG ZS_MMPURWORKFLOWVH_CDS_0001,,,,,2025-02-20 11:28:00
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:28:00,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001 started,,R3TR IWSV S_MMPURWORKFLOWVH_CDS              0001,,,,,2025-02-20 11:28:00
S4P,vhcnss4pci_S4P_00,2025-02-20,11:28:07,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZSWF_FLEX_DEF_SRV_0001 started,,R3TR IWSG ZSWF_FLEX_DEF_SRV_0001,,,,,2025-02-20 11:28:07
S4P,vhcnss4pci_S4P_00,2025-02-20,11:28:07,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started,,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,,,,,2025-02-20 11:28:07
S4P,vhcnss4pci_S4P_00,2025-02-20,11:28:07,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV SWF_FLEX_DEF_SRV                   0001 started,,R3TR IWSV SWF_FLEX_DEF_SRV                   0001,,,,,2025-02-20 11:28:07
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:28:46,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZPAGE_BUILDER_PERS_0001 started,,R3TR IWSG ZPAGE_BUILDER_PERS_0001,,,,,2025-02-20 11:28:46
S4P,vhcnss4pai01_S4P_00,2025-02-20,11:28:46,200,CUI,FF_STP,,172.30.254.29,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV /UI2/PAGE_BUILDER_PERS             0001 started,,R3TR IWSV /UI2/PAGE_BUILDER_PERS             0001,,,,,2025-02-20 11:28:46
S4P,vhcnss4pci_S4P_00,2025-02-21,12:15:02,200,AU1,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,S000,SAPMSYST,"Logon successful (type=A, method=P)",,A,0,P,,,2025-02-21 12:15:02
S4P,vhcnss4pci_S4P_00,2025-02-21,12:15:07,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,SESSION_MANAGER,RSRZLLG0,Report RSRZLLG0 started,,RSRZLLG0,,,,,2025-02-21 12:15:07
S4P,vhcnss4pci_S4P_00,2025-02-21,12:15:07,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,SESSION_MANAGER,RSRZLLG0_ACTUAL,Report RSRZLLG0_ACTUAL started,,RSRZLLG0_ACTUAL,,,,,2025-02-21 12:15:07
S4P,vhcnss4pci_S4P_00,2025-02-21,12:15:07,200,AU3,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,S000,SAPMSYST,Transaction SESSION_MANAGER started.,,SESSION_MANAGER,,,#118396,Activity in log coincides with requested activity,2025-02-21 12:15:07
S4P,vhcnss4pci_S4P_00,2025-02-21,12:17:00,200,AU3,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,SESSION_MANAGER,SAPLSMTR_NAVIGATION,Transaction /SCWM/CHM_PRF started.,,/SCWM/CHM_PRF,,,#118396,Activity in log coincides with requested activity,2025-02-21 12:17:00
S4P,vhcnss4pci_S4P_00,2025-02-21,12:17:45,200,AU3,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,SESSION_MANAGER,SAPLSMTR_NAVIGATION,Transaction /SCWM/CHM_PRF started.,,/SCWM/CHM_PRF,,,#118396,Activity in log coincides with requested activity,2025-02-21 12:17:45
S4P,vhcnss4pci_S4P_00,2025-02-21,12:18:44,200,AU3,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,S000,SAPMSYST,Transaction SESSION_MANAGER started.,,SESSION_MANAGER,,,#118396,Activity in log coincides with requested activity,2025-02-21 12:18:44
S4P,vhcnss4pci_S4P_00,2025-02-21,12:18:57,200,AU3,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,SESSION_MANAGER,SAPLSMTR_NAVIGATION,Transaction /SCWM/MON started.,,/SCWM/MON,,,#118396,Activity in log coincides with requested activity,2025-02-21 12:18:57
S4P,vhcnss4pci_S4P_00,2025-02-21,12:18:58,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,/SCWM/MON,/SCWM/R_WME_MONITOR,Report /SCWM/R_WME_MONITOR started,,/SCWM/R_WME_MONITOR,,,,,2025-02-21 12:18:58
S4P,vhcnss4pci_S4P_00,2025-02-21,12:21:42,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,/SCWM/CHM_PRF,/SCWM/R_CHM_PRF_RUN,Report /SCWM/R_CHM_PRF_RUN started,,/SCWM/R_CHM_PRF_RUN,,,,,2025-02-21 12:21:42
S4P,vhcnss4pai01_S4P_00,2025-02-21,12:22:11,200,AU5,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.38,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,,Activity in log coincides with requested activity,2025-02-21 12:22:11
S4P,vhcnss4pai01_S4P_00,2025-02-21,12:22:11,200,AUK,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.38,,SAPMSSY1,Successful RFC call QIWK_RUN (function group = QIWK),,QIWK,,QIWK_RUN,,Activity in log coincides with requested activity,2025-02-21 12:22:11
S4P,vhcnss4pci_S4P_00,2025-02-21,12:22:11,200,BU4,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,/SCWM/CHM_PRF,/SCWM/R_CHM_PRF_RUN,"Dynamic ABAP code: Event -, event type G!, check total -",,-,G!,-,,,2025-02-21 12:22:11
S4P,vhcnss4pci_S4P_00,2025-02-21,12:22:11,200,AU5,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.39,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,,Activity in log coincides with requested activity,2025-02-21 12:22:11
S4P,vhcnss4pci_S4P_00,2025-02-21,12:22:11,200,AUK,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.39,,SAPMSSY1,Successful RFC call TRFC_QIN_ACTIVATE (function group = IRFC),,IRFC,,TRFC_QIN_ACTIVATE,,Activity in log coincides with requested activity,2025-02-21 12:22:11
S4P,vhcnss4pci_S4P_00,2025-02-21,12:22:11,200,AU5,FF_STP,,vhcnss4pci.us4.hec.t,10.155.152.42,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,,Activity in log coincides with requested activity,2025-02-21 12:22:11
S4P,vhcnss4pci_S4P_00,2025-02-21,12:22:11,200,AUK,FF_STP,,vhcnss4pci.us4.hec.t,10.155.152.42,,SAPMSSY1,Successful RFC call TRFC_QIN_DEST_SHIP (function group = ERFC),,ERFC,,TRFC_QIN_DEST_SHIP,,Activity in log coincides with requested activity,2025-02-21 12:22:11
S4P,vhcnss4pci_S4P_00,2025-02-21,12:22:11,200,AUK,FF_STP,,vhcnss4pci.us4.hec.t,10.155.152.42,,SAPMSSY1,Successful RFC call /SCWM/INCON_STAT_RFC (function group = /SCWM/INCON_STATISTICS),,/SCWM/INCON_STATISTICS,,/SCWM/INCON_STAT_RFC,,Activity in log coincides with requested activity,2025-02-21 12:22:11
S4P,vhcnss4pci_S4P_00,2025-02-21,12:28:15,200,AU5,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.42,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,,Activity in log coincides with requested activity,2025-02-21 12:28:15
S4P,vhcnss4pci_S4P_00,2025-02-21,12:28:15,200,AUK,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.42,,SAPMSSY1,Successful RFC call /SCWM/CALL_PRD_RFC (function group = /SCWM/UI_DLV_PRD),,/SCWM/UI_DLV_PRD,,/SCWM/CALL_PRD_RFC,,Activity in log coincides with requested activity,2025-02-21 12:28:15
S4P,vhcnss4pci_S4P_00,2025-02-21,12:28:15,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.42,,/SCWM/PRD,Report /SCWM/PRD started,,/SCWM/PRD,,,,,2025-02-21 12:28:15
S4P,vhcnss4pci_S4P_00,2025-02-21,12:28:15,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.42,,RS_VARIANT_VALUES,Report RS_VARIANT_VALUES started,,RS_VARIANT_VALUES,,,,,2025-02-21 12:28:15
S4P,vhcnss4pci_S4P_00,2025-02-21,12:28:45,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.42,,/SCWM/TO_DISP,Report /SCWM/TO_DISP started,,/SCWM/TO_DISP,,,,,2025-02-21 12:28:45
S4P,vhcnss4pci_S4P_00,2025-02-21,12:28:46,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.42,,RS_VARIANT_VALUES,Report RS_VARIANT_VALUES started,,RS_VARIANT_VALUES,,,,,2025-02-21 12:28:46
S4P,vhcnss4pci_S4P_00,2025-02-21,12:29:02,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.42,,/SCWM/TO_DISP,Report /SCWM/TO_DISP started,,/SCWM/TO_DISP,,,,,2025-02-21 12:29:02
S4P,vhcnss4pci_S4P_00,2025-02-21,12:29:02,200,AUW,FF_STP,,LAPTOP-MNGFTE2T,10.155.152.42,,RS_VARIANT_VALUES,Report RS_VARIANT_VALUES started,,RS_VARIANT_VALUES,,,,,2025-02-21 12:29:02
S4P,vhcnss4pci_S4P_00,2025-02-21,12:30:24,200,AUC,FF_STP,,LAPTOP-MNGFTE2T,172.30.254.38,SESSION_MANAGER,SAPLSMTR_NAVIGATION,User Logoff,,,,,,,2025-02-21 12:30:24
S4P,vhcnss4pci_S4P_00,2025-02-25,13:59:24,200,AU1,FF_STP,,172.30.254.2,10.155.152.26,S000,SAPMHTTP,"Logon successful (type=H, method=P)",,H,0,P,,,2025-02-25 13:59:24
S4P,vhcnss4pai01_S4P_00,2025-02-25,13:59:25,200,AU1,FF_STP,,,,S000,SAPMSSYC,"Logon successful (type=E, method=A)",,E,0,A,,,2025-02-25 13:59:25
S4P,vhcnss4pai01_S4P_00,2025-02-25,13:59:34,200,CUI,FF_STP,,172.30.254.2,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSG ZPAGE_BUILDER_PERS_0001 started,,R3TR IWSG ZPAGE_BUILDER_PERS_0001,,,,,2025-02-25 13:59:34
S4P,vhcnss4pai01_S4P_00,2025-02-25,13:59:34,200,CUI,FF_STP,,172.30.254.2,10.155.152.26,S000,SAPMHTTP,Application R3TR IWSV /UI2/PAGE_BUILDER_PERS             0001 started,,R3TR IWSV /UI2/PAGE_BUILDER_PERS             0001,,,,,2025-02-25 13:59:34
S4P,vhcnss4pai01_S4P_00,2025-02-25,13:59:35,200,AU5,FF_STP,,172.30.254.2,10.155.152.40,,SAPMSSY1,"RFC/CPIC logon successful (type=F, method=R)",,F,0,R,,Activity in log coincides with requested activity,2025-02-25 13:59:35
S4P,vhcnss4pai01_S4P_00,2025-02-25,13:59:35,200,AUK,FF_STP,,172.30.254.2,10.155.152.40,,SAPMSSY1,Successful RFC call NWBC_EXPORT_TO_DB (function group = SAP_NWBC),,SAP_NWBC,,NWBC_EXPORT_TO_DB,,Activity in log coincides with requested activity,2025-02-25 13:59:35
S4P,vhcnss4pai01_S4P_00,2025-02-25,13:59:35,200,CUI,FF_STP,,172.30.254.2,10.155.152.26,S000,SAPMHTTP,Application R3TR G4BA /IWNGW/NOTIFICATION started,,R3TR G4BA /IWNGW/NOTIFICATION,,,,,2025-02-25 13:59:35
S4P,vhcnss4pai01_S4P_00,2025-02-25,13:59:35,200,CUI,FF_STP,,172.30.254.2,10.155.152.26,S000,SAPMHTTP,Application R3TR G4BA /IWNGW/NOTIFICATION started,,R3TR G4BA /IWNGW/NOTIFICATION,,,,,2025-02-25 13:59:35
S4P,vhcnss4pci_S4P_00,2025-02-25,13:59:35,200,CUI,FF_STP,,172.30.254.2,10.155.152.26,S000,SAPMHTTP,Application R3TR G4BA /IWNGW/NOTIFICATION started,,R3TR G4BA /IWNGW/NOTIFICATION,,,,,2025-02-25 13:59:35
S4P,vhcnss4pai01_S4P_00,2025-02-25,13:59:36,200,CUI,FF_STP,,172.30.254.2,10.155.152.27,S000,SAPMHTTP,Application R3TR G4BA /IWNGW/NOTIFICATION started,,R3TR G4BA /IWNGW/NOTIFICATION,,,,,2025-02-25 13:59:36
